ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Procedure[Block]	Running[Block]	Test	Test.Cycle	Test.Sample	Train	Train.Cycle	Train.Sample	Trial	Concentration	IntensityRating	Jar	Procedure[Trial]	Question	Running[Trial]	TestList	TestList.Cycle	TestList.Sample	TrainList	TrainList.Cycle	TrainList.Sample	TrainWalkThrough	TrainWalkThrough.Cycle	TrainWalkThrough.Sample	TrialNo	valve	valve2	SubTrial	Prepare	Prepare.Cycle	Prepare.Sample	Procedure[SubTrial]	Running[SubTrial]
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	7	.1	437	1	ExperimentProc	Please rate the intensity of the odor	TestList	1	1	7	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	11	11	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	8	1	402	2	ExperimentProc	Please rate the intensity of the odor	TestList	2	1	8	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	12	12	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	9	15	298	9	ExperimentProc	Please rate the intensity of the odor	TestList	9	1	9	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	13	13	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	10	9	411	8	ExperimentProc	Please rate the intensity of the odor	TestList	8	1	10	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	14	14	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	11	15	429	9	ExperimentProc	Please rate the intensity of the odor	TestList	9	2	11	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	15	15	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	12	.1	444	1	ExperimentProc	Please rate the intensity of the odor	TestList	1	2	12	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	16	16	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	13	12	436	5	ExperimentProc	Please rate the intensity of the odor	TestList	5	2	13	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	17	17	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	14	.6	434	4	ExperimentProc	Please rate the intensity of the odor	TestList	4	2	14	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	18	18	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	15	.3	443	10	ExperimentProc	Please rate the intensity of the odor	TestList	10	2	15	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	19	19	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	16	6	437	7	ExperimentProc	Please rate the intensity of the odor	TestList	7	2	16	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	20	20	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	17	1	443	2	ExperimentProc	Please rate the intensity of the odor	TestList	2	2	17	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	21	21	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	18	0	452	3	ExperimentProc	Please rate the intensity of the odor	TestList	3	2	18	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	22	22	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	19	9	440	8	ExperimentProc	Please rate the intensity of the odor	TestList	8	2	19	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	23	23	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	20	3	438	6	ExperimentProc	Please rate the intensity of the odor	TestList	6	2	20	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	24	24	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	21	.1	454	1	ExperimentProc	Please rate the intensity of the odor	TestList	1	3	21	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	25	25	PrepareProc	Prepare
TMA_DR_jars	39	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118085</Frequency><Timestamp dt:dt="r8">21535485384771</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-20T18:27:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	TMA_DR_jars-39-1	60.321	1.0.0.2411	1	519564996	2.0.10.242	2.0.10.242	07-20-2017	7/20/2017 6:27:12 PM	14:27:12	2.0.10.147	2	TestProcedure	Test	1	1	1	NULL	NULL	NULL	22	15	341	9	ExperimentProc	Please rate the intensity of the odor	TestList	9	3	22	NULL	NULL	NULL	NULL	NULL	NULL	?	0	0	1	1	26	26	PrepareProc	Prepare
